source,target
622166,1588858
761653,1588858
1238771,1588858
1420053,1588858
1567795,1588858
458058,4344257
622166,4344257
761653,4344257
1238771,4344257
1420053,4344257
1567795,4344257
1588858,4344257
1017748,1863329
4583520,6857360
931033,2198561
496733,1860938
671252,1251013
671252,1566330
1251013,1566330
1420053,3451238
520188,656494
520188,865311
656494,865311
520188,865313
656494,865313
865311,865313
458058,1352419
458058,1267753
816804,1267753
816804,2145506
1267753,2145506
816804,2729639
1267753,2729639
2145506,2729639
458058,616297
458058,4221491
616297,4221491
458058,7582913
616297,7582913
4221491,7582913
1973023,4221491
525415,2144619
656494,2699935
1543962,1563016
1543962,1563018
1563016,1563018
1543962,3348788
1563016,3348788
1563018,3348788
1543962,8708394
1563016,8708394
1563018,8708394
3348788,8708394
423066,656494
423066,1221050
656494,1221050
423066,1756463
656494,1756463
1221050,1756463
423066,2659536
656494,2659536
1221050,2659536
1756463,2659536
423066,3077368
656494,3077368
1221050,3077368
1756463,3077368
2659536,3077368
423066,3817881
656494,3817881
1221050,3817881
1756463,3817881
2659536,3817881
3077368,3817881
525415,3097862
330275,458058
330275,2144619
458058,2144619
330275,2579314
458058,2579314
2144619,2579314
330275,9004802
458058,9004802
2144619,9004802
2579314,9004802
458058,1864363
1863329,2234102
1863329,8189133
2234102,8189133
1863329,8708394
2234102,8708394
8189133,8708394
2144619,2524463
121842,330275
3083658,9537480
330275,677602
330275,1238771
677602,1238771
2855393,4702560
458058,2731036
458058,5225555
2731036,5225555
458058,914985
458058,1144082
914985,1144082
458058,1884096
914985,1884096
1144082,1884096
458058,2579314
914985,2579314
1144082,2579314
1884096,2579314
458058,2717549
914985,2717549
1144082,2717549
1884096,2717549
2579314,2717549
458058,4344257
914985,4344257
1144082,4344257
1884096,4344257
2579314,4344257
2717549,4344257
256408,2579314
458058,914985
458058,1267753
914985,1267753
458058,1533483
914985,1533483
1267753,1533483
458058,1588858
914985,1588858
1267753,1588858
1533483,1588858
458058,1864363
914985,1864363
1267753,1864363
1533483,1864363
1588858,1864363
458058,1884096
914985,1884096
1267753,1884096
1533483,1884096
1588858,1884096
1864363,1884096
458058,2717549
914985,2717549
1267753,2717549
1533483,2717549
1588858,2717549
1864363,2717549
1884096,2717549
458058,4344257
914985,4344257
1267753,4344257
1533483,4344257
1588858,4344257
1864363,4344257
1884096,4344257
2717549,4344257
2096864,8210597
93580,1864363
93580,2174182
1864363,2174182
541983,1864363
458058,622166
458058,1367484
622166,1367484
458058,1567795
622166,1567795
1367484,1567795
458058,1864363
622166,1864363
1367484,1864363
1567795,1864363
458058,1884096
622166,1884096
1367484,1884096
1567795,1884096
1864363,1884096
458058,2579314
622166,2579314
1367484,2579314
1567795,2579314
1864363,2579314
1884096,2579314
458058,4344257
622166,4344257
1367484,4344257
1567795,4344257
1864363,4344257
1884096,4344257
2579314,4344257
458058,616297
458058,1367484
616297,1367484
458058,1588858
616297,1588858
1367484,1588858
458058,2579314
616297,2579314
1367484,2579314
1588858,2579314
458058,3101180
616297,3101180
1367484,3101180
1588858,3101180
2579314,3101180
458058,1906921
740183,1860938
529574,1420053
541983,4565995
330275,1238771
330275,1631570
1238771,1631570
330275,7367231
1238771,7367231
1631570,7367231
390669,520188
390669,656494
520188,656494
390669,3634443
520188,3634443
656494,3634443
72418,520178
72418,656494
520178,656494
72418,866072
520178,866072
656494,866072
364315,458058
364315,764745
458058,764745
364315,1864363
458058,1864363
764745,1864363
440174,520178
440174,553608
520178,553608
440174,656494
520178,656494
553608,656494
440174,865313
520178,865313
553608,865313
656494,865313
440174,3484429
520178,3484429
553608,3484429
656494,3484429
865313,3484429
1543962,1559508
1543962,1563018
1559508,1563018
458058,914985
458058,1588858
914985,1588858
458058,1666651
914985,1666651
1588858,1666651
458058,2144619
914985,2144619
1588858,2144619
1666651,2144619
458058,2524463
914985,2524463
1588858,2524463
1666651,2524463
2144619,2524463
458058,2536145
914985,2536145
1588858,2536145
1666651,2536145
2144619,2536145
2524463,2536145
458058,2579314
914985,2579314
1588858,2579314
1666651,2579314
2144619,2579314
2524463,2579314
2536145,2579314
458058,2729639
914985,2729639
1588858,2729639
1666651,2729639
2144619,2729639
2524463,2729639
2536145,2729639
2579314,2729639
458058,3097862
914985,3097862
1588858,3097862
1666651,3097862
2144619,3097862
2524463,3097862
2536145,3097862
2579314,3097862
2729639,3097862
3469728,3487183
482795,858754
1415827,1864363
423066,656494
2272514,2880469
779737,1006445
616297,1006445
616297,3721162
1006445,3721162
244901,656494
79265,458058
79265,906674
458058,906674
1549947,3337723
1549947,3378594
3337723,3378594
1860938,4665416
458058,5228631
458058,911816
458058,1006445
911816,1006445
458058,1267753
911816,1267753
1006445,1267753
458058,2784293
911816,2784293
1006445,2784293
1267753,2784293
256408,569670
256408,587642
569670,587642
256408,1691187
569670,1691187
587642,1691187
256408,2764963
569670,2764963
587642,2764963
1691187,2764963
256408,3239839
569670,3239839
587642,3239839
1691187,3239839
2764963,3239839
627735,697111
627735,810021
697111,810021
656645,1420053
448045,458058
448045,3242728
458058,3242728
458058,788310
79265,2880469
458058,609791
458058,648561
609791,648561
458058,723980
609791,723980
648561,723980
458058,1144082
609791,1144082
648561,1144082
723980,1144082
458058,1267753
609791,1267753
648561,1267753
723980,1267753
1144082,1267753
458058,2174182
609791,2174182
648561,2174182
723980,2174182
1144082,2174182
1267753,2174182
3244931,4132239
3244931,13349563
4132239,13349563
458058,677602
458058,1744250
165894,458058
165894,914985
458058,914985
165894,1006445
458058,1006445
914985,1006445
165894,2144619
458058,2144619
914985,2144619
1006445,2144619
165894,4344257
458058,4344257
914985,4344257
1006445,4344257
2144619,4344257
182652,1352419
182652,2630121
1352419,2630121
182652,2801268
1352419,2801268
2630121,2801268
458058,723980
458058,764745
723980,764745
458058,1942295
723980,1942295
764745,1942295
458058,2524463
723980,2524463
764745,2524463
1942295,2524463
458058,4344257
723980,4344257
764745,4344257
1942295,4344257
2524463,4344257
458058,5567650
723980,5567650
764745,5567650
1942295,5567650
2524463,5567650
4344257,5567650
458058,6579970
723980,6579970
764745,6579970
1942295,6579970
2524463,6579970
4344257,6579970
5567650,6579970
2699935,3097862
815451,1863329
93580,330275
93580,458058
330275,458058
93580,622166
330275,622166
458058,622166
93580,677602
330275,677602
458058,677602
622166,677602
93580,914985
330275,914985
458058,914985
622166,914985
677602,914985
93580,1864363
330275,1864363
458058,1864363
622166,1864363
677602,1864363
914985,1864363
93580,2144619
330275,2144619
458058,2144619
622166,2144619
677602,2144619
914985,2144619
1864363,2144619
93580,2524463
330275,2524463
458058,2524463
622166,2524463
677602,2524463
914985,2524463
1864363,2524463
2144619,2524463
93580,2729639
330275,2729639
458058,2729639
622166,2729639
677602,2729639
914985,2729639
1864363,2729639
2144619,2729639
2524463,2729639
448045,458058
2335425,2659536
637935,1582219
637935,9004802
1582219,9004802
1588858,4287921
458058,1295305
1017748,1549947
330275,458058
330275,1367484
458058,1367484
330275,1380647
458058,1380647
1367484,1380647
330275,1864363
458058,1864363
1367484,1864363
1380647,1864363
330275,4344257
458058,4344257
1367484,4344257
1380647,4344257
1864363,4344257
761653,1320921
656494,926544
656494,1864363
926544,1864363
656494,4287921
926544,4287921
1864363,4287921
759578,2234102
759578,2717549
759578,5913521
2717549,5913521
1238771,2144619
1238771,2524463
2144619,2524463
1238771,2717549
2144619,2717549
2524463,2717549
816804,1864363
2729639,4782634
319491,1863329
319491,4702560
1863329,4702560
121842,330275
121842,448045
330275,448045
121842,458058
330275,458058
448045,458058
121842,639310
330275,639310
448045,639310
458058,639310
121842,677602
330275,677602
448045,677602
458058,677602
639310,677602
121842,914985
330275,914985
448045,914985
458058,914985
639310,914985
677602,914985
121842,1006445
330275,1006445
448045,1006445
458058,1006445
639310,1006445
677602,1006445
914985,1006445
121842,1124520
330275,1124520
448045,1124520
458058,1124520
639310,1124520
677602,1124520
914985,1124520
1006445,1124520
121842,1588858
330275,1588858
448045,1588858
458058,1588858
639310,1588858
677602,1588858
914985,1588858
1006445,1588858
1124520,1588858
121842,1864363
330275,1864363
448045,1864363
458058,1864363
639310,1864363
677602,1864363
914985,1864363
1006445,1864363
1124520,1864363
1588858,1864363
121842,2997323
330275,2997323
448045,2997323
458058,2997323
639310,2997323
677602,2997323
914985,2997323
1006445,2997323
1124520,2997323
1588858,2997323
1864363,2997323
121842,4287921
330275,4287921
448045,4287921
458058,4287921
639310,4287921
677602,4287921
914985,4287921
1006445,4287921
1124520,4287921
1588858,4287921
1864363,4287921
2997323,4287921
207251,553608
207251,656494
553608,656494
207251,825261
553608,825261
656494,825261
207251,3423686
553608,3423686
656494,3423686
825261,3423686
207251,5727496
553608,5727496
656494,5727496
825261,5727496
3423686,5727496
926544,3244931
330275,2367666
458058,1588858
2144619,2524463
2144619,2729639
2524463,2729639
423066,496733
423066,656494
496733,656494
112500,113874
112500,361718
113874,361718
112500,448045
113874,448045
361718,448045
112500,481025
113874,481025
361718,481025
448045,481025
112500,637935
113874,637935
361718,637935
448045,637935
481025,637935
112500,914985
113874,914985
361718,914985
448045,914985
481025,914985
637935,914985
112500,941114
113874,941114
361718,941114
448045,941114
481025,941114
637935,941114
914985,941114
112500,1124520
113874,1124520
361718,1124520
448045,1124520
481025,1124520
637935,1124520
914985,1124520
941114,1124520
112500,1334068
113874,1334068
361718,1334068
448045,1334068
481025,1334068
637935,1334068
914985,1334068
941114,1334068
1124520,1334068
112500,1459433
113874,1459433
361718,1459433
448045,1459433
481025,1459433
637935,1459433
914985,1459433
941114,1459433
1124520,1459433
1334068,1459433
112500,1864363
113874,1864363
361718,1864363
448045,1864363
481025,1864363
637935,1864363
914985,1864363
941114,1864363
1124520,1864363
1334068,1864363
1459433,1864363
112500,2699935
113874,2699935
361718,2699935
448045,2699935
481025,2699935
637935,2699935
914985,2699935
941114,2699935
1124520,2699935
1334068,2699935
1459433,2699935
1864363,2699935
112500,3125172
113874,3125172
361718,3125172
448045,3125172
481025,3125172
637935,3125172
914985,3125172
941114,3125172
1124520,3125172
1334068,3125172
1459433,3125172
1864363,3125172
2699935,3125172
1543962,1863329
7367231,13026509
93580,330275
93580,458058
330275,458058
93580,914985
330275,914985
458058,914985
93580,1238771
330275,1238771
458058,1238771
914985,1238771
93580,1362753
330275,1362753
458058,1362753
914985,1362753
1238771,1362753
93580,1367484
330275,1367484
458058,1367484
914985,1367484
1238771,1367484
1362753,1367484
93580,1712563
330275,1712563
458058,1712563
914985,1712563
1238771,1712563
1362753,1712563
1367484,1712563
93580,1864363
330275,1864363
458058,1864363
914985,1864363
1238771,1864363
1362753,1864363
1367484,1864363
1712563,1864363
553608,865313
458058,1863329
458058,1132810
390669,3378594
93580,319491
93580,330275
319491,330275
93580,458058
319491,458058
330275,458058
93580,706295
319491,706295
330275,706295
458058,706295
93580,1238771
319491,1238771
330275,1238771
458058,1238771
706295,1238771
93580,1864363
319491,1864363
330275,1864363
458058,1864363
706295,1864363
1238771,1864363
93580,9993226
319491,9993226
330275,9993226
458058,9993226
706295,9993226
1238771,9993226
1864363,9993226
1452875,3097862
2997323,3242728
458058,1420053
390669,2175719
458058,1864363
458058,2515312
112500,113874
112500,389452
113874,389452
112500,656645
113874,656645
389452,656645
112500,1112149
113874,1112149
389452,1112149
656645,1112149
112500,1334068
113874,1334068
389452,1334068
656645,1334068
1112149,1334068
112500,1415827
113874,1415827
389452,1415827
656645,1415827
1112149,1415827
1334068,1415827
112500,1711672
113874,1711672
389452,1711672
656645,1711672
1112149,1711672
1334068,1711672
1415827,1711672
112500,2285378
113874,2285378
389452,2285378
656645,2285378
1112149,2285378
1334068,2285378
1415827,2285378
1711672,2285378
112500,2699935
113874,2699935
389452,2699935
656645,2699935
1112149,2699935
1334068,2699935
1415827,2699935
1711672,2699935
2285378,2699935
112500,3097862
113874,3097862
389452,3097862
656645,3097862
1112149,3097862
1334068,3097862
1415827,3097862
1711672,3097862
2285378,3097862
2699935,3097862
1543962,2422516
458058,1238771
458058,1334068
1238771,1334068
458058,2145506
458058,2434140
2145506,2434140
458058,4026755
2145506,4026755
2434140,4026755
1543962,3244931
2144619,2524463
2144619,2729639
2524463,2729639
458058,1352419
458058,1420053
1352419,1420053
458058,1588858
1352419,1588858
1420053,1588858
2388369,9982892
1452875,3097862
121842,165894
121842,946044
165894,946044
121842,1284734
165894,1284734
946044,1284734
1420053,2729639
1543962,1559508
458058,622166
458058,764745
622166,764745
458058,1149289
622166,1149289
764745,1149289
458058,1367484
622166,1367484
764745,1367484
1149289,1367484
458058,1567795
622166,1567795
764745,1567795
1149289,1567795
1367484,1567795
2144619,2524463
824466,1395807
104398,279915
104398,926544
279915,926544
858754,1006445
133766,2881189
2234102,4583144
448045,458058
448045,637935
458058,637935
330275,3451238
1124520,2880469
759578,2234102
759578,2627554
2234102,2627554
553608,865311
553608,865313
865311,865313
458058,1588858
458058,4135415
1588858,4135415
1474568,5398142
4718013,9916368
458058,1006445
458058,1418204
1006445,1418204
458058,2699935
1006445,2699935
1418204,2699935
256408,1415827
1543962,1567795
458058,2145654
656494,3650148
330275,458058
330275,677602
458058,677602
1522530,9387985
330275,810822
330275,1238771
810822,1238771
330275,1785452
810822,1785452
1238771,1785452
330275,2628216
810822,2628216
1238771,2628216
1785452,2628216
330275,3242728
810822,3242728
1238771,3242728
1785452,3242728
2628216,3242728
2607283,2659536
1352419,2801268
1352419,2855393
2801268,2855393
656494,3215348
561632,6559533
458058,4287921
93580,330275
93580,458058
330275,458058
93580,914985
330275,914985
458058,914985
93580,1864363
330275,1864363
458058,1864363
914985,1864363
93580,2524463
330275,2524463
458058,2524463
914985,2524463
1864363,2524463
93580,4344257
330275,4344257
458058,4344257
914985,4344257
1864363,4344257
2524463,4344257
616297,3721162
330275,458058
330275,622166
458058,622166
330275,1238771
458058,1238771
622166,1238771
330275,1267753
458058,1267753
622166,1267753
1238771,1267753
330275,1567795
458058,1567795
622166,1567795
1238771,1567795
1267753,1567795
330275,1864363
458058,1864363
622166,1864363
1238771,1864363
1267753,1864363
1567795,1864363
330275,3097862
458058,3097862
622166,3097862
1238771,3097862
1267753,3097862
1567795,3097862
1864363,3097862
330275,4549925
458058,4549925
622166,4549925
1238771,4549925
1267753,4549925
